FMTNAME,TYPE,CODE,LABEL
CHDMULT,N,188,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,189,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,190,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,191,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,192,Congenitally Corrected Transposition (L-TGA); Pulmonary A
CHDMULT,N,193,Atrial Isomerism/Heterotaxy; Congenitally Corrected Trans
CHDMULT,N,194,Hypoplastic Left Heart Syndrome; Congenitally Corrected T
CHDMULT,N,195,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,196,Transposition of the Great Arteries; Congenitally Correct
CHDMULT,N,197,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,198,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,199,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,200,Atrioventricular Septal Defect; Congenitally Corrected Tr
CHDMULT,N,201,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,202,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,203,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,204,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,205,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,206,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,207,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,208,Other left Heart Valvar/Structural Hypoplasia; Congenital
CHDMULT,N,209,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,210,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,211,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,212,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,213,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,214,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,215,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,216,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,217,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,218,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,219,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,220,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,221,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,222,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,223,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,224,Truncus Arteriosus; Congenitally Corrected Transposition
CHDMULT,N,225,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Congenit
CHDMULT,N,226,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Cong
CHDMULT,N,227,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,228,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,229,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,230,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,231,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,232,Atrioventricular Septal Defect; Truncus Arteriosus; Conge
CHDMULT,N,233,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,234,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,235,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,236,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,237,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,238,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,239,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,240,Other left Heart Valvar/Structural Hypoplasia; Truncus Ar
CHDMULT,N,241,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,242,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,243,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,244,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,245,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,246,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,247,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,248,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,249,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,250,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,251,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,252,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,253,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,254,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,255,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,256,Ventricular Septal Defect(s)
CHDMULT,N,257,Atrial Isomerism/Heterotaxy; Ventricular Septal Defect(s)
CHDMULT,N,258,Hypoplastic Left Heart Syndrome; Ventricular Septal Defec
CHDMULT,N,259,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,260,Transposition of the Great Arteries; Ventricular Septal D
CHDMULT,N,261,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,262,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,263,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,264,Atrioventricular Septal Defect; Ventricular Septal Defect
CHDMULT,N,265,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,266,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,267,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,268,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,269,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,270,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,271,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,272,Other left Heart Valvar/Structural Hypoplasia; Ventricula
CHDMULT,N,273,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,274,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,275,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,276,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,277,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,278,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,279,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,280,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,281,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,282,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,283,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,284,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,285,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,286,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,287,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,288,Truncus Arteriosus; Ventricular Septal Defect(s)
CHDMULT,N,289,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Ventricu
CHDMULT,N,290,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Vent
CHDMULT,N,291,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,292,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,293,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,294,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,295,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,296,Atrioventricular Septal Defect; Truncus Arteriosus; Ventr
CHDMULT,N,297,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,298,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,299,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,300,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,301,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,302,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,303,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,304,Other left Heart Valvar/Structural Hypoplasia; Truncus Ar
CHDMULT,N,305,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,306,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,307,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,308,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,309,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,310,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,311,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,312,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,313,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,314,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,315,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,316,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,317,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,318,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,319,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,320,Congenitally Corrected Transposition (L-TGA); Ventricular
CHDMULT,N,321,Atrial Isomerism/Heterotaxy; Congenitally Corrected Trans
CHDMULT,N,322,Hypoplastic Left Heart Syndrome; Congenitally Corrected T
CHDMULT,N,323,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,324,Transposition of the Great Arteries; Congenitally Correct
CHDMULT,N,325,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,326,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,327,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,328,Atrioventricular Septal Defect; Congenitally Corrected Tr
CHDMULT,N,329,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,330,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,331,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,332,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,333,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,334,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,335,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,336,Other left Heart Valvar/Structural Hypoplasia; Congenital
CHDMULT,N,337,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,338,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,339,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,340,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,341,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,342,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,343,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,344,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,345,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,346,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,347,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,348,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,349,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,350,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,351,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,352,Truncus Arteriosus; Congenitally Corrected Transposition
CHDMULT,N,353,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Congenit
CHDMULT,N,354,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Cong
CHDMULT,N,355,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,356,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,357,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,358,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,359,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,360,Atrioventricular Septal Defect; Truncus Arteriosus; Conge
CHDMULT,N,361,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,362,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,363,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,364,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,365,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,366,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,367,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,368,Other left Heart Valvar/Structural Hypoplasia; Truncus Ar
CHDMULT,N,369,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,370,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,371,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,372,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,373,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,374,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,375,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,376,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,377,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,378,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,379,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,380,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,381,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,382,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,383,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,384,Pulmonary Atresia with Intact Ventricular Septum; Ventric
CHDMULT,N,385,Atrial Isomerism/Heterotaxy; Pulmonary Atresia with Intac
CHDMULT,N,386,Hypoplastic Left Heart Syndrome; Pulmonary Atresia with I
CHDMULT,N,387,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,388,Transposition of the Great Arteries; Pulmonary Atresia wi
CHDMULT,N,389,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,390,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,391,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,392,Atrioventricular Septal Defect; Pulmonary Atresia with In
CHDMULT,N,393,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,394,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,395,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,396,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,397,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,398,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,399,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,400,Other left Heart Valvar/Structural Hypoplasia; Pulmonary
CHDMULT,N,401,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,402,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,403,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,404,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,405,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,406,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,407,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,408,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,409,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,410,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,411,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,412,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,413,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,414,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,415,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,416,Truncus Arteriosus; Pulmonary Atresia with Intact Ventric
CHDMULT,N,417,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Pulmonar
CHDMULT,N,418,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Pulm
CHDMULT,N,419,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,420,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,421,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,422,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,423,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,424,Atrioventricular Septal Defect; Truncus Arteriosus; Pulmo
CHDMULT,N,425,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,426,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,427,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,428,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,429,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,430,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,431,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,432,Other left Heart Valvar/Structural Hypoplasia; Truncus Ar
CHDMULT,N,433,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,434,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,435,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,436,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,437,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,438,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,439,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,440,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,441,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,442,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,443,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,444,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,445,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,446,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,447,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,448,Congenitally Corrected Transposition (L-TGA); Pulmonary A
CHDMULT,N,449,Atrial Isomerism/Heterotaxy; Congenitally Corrected Trans
CHDMULT,N,450,Hypoplastic Left Heart Syndrome; Congenitally Corrected T
CHDMULT,N,451,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,452,Transposition of the Great Arteries; Congenitally Correct
CHDMULT,N,453,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,454,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,455,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,456,Atrioventricular Septal Defect; Congenitally Corrected Tr
CHDMULT,N,457,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,458,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,459,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,460,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,461,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,462,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,463,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,464,Other left Heart Valvar/Structural Hypoplasia; Congenital
CHDMULT,N,465,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,466,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,467,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,468,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,469,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,470,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,471,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,472,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,473,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,474,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,475,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,476,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,477,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,478,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,479,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,480,Truncus Arteriosus; Congenitally Corrected Transposition
CHDMULT,N,481,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Congenit
CHDMULT,N,482,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Cong
CHDMULT,N,483,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,484,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,485,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,486,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,487,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,488,Atrioventricular Septal Defect; Truncus Arteriosus; Conge
CHDMULT,N,489,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,490,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,491,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,492,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,493,Atrial Isomerism/Heterotaxy; Transposition of the Great A
